smiles,value,scaffold_train_test_label
C/C=C/C(=O)N1CC=C(c2c[nH]c3ncnc(-c4cc(F)cc(NC(=O)c5ccc(C6CC6)cc5)c4C)c23)CC1,-0.338187314,test
NC(=O)c1ccc(-c2cnc(N)c(-c3ccc(Cl)cc3)c2)cc1,1.342422681,train
CC(C(=O)Nc1ccc(Cl)cc1)N1CCC2(CC1)COc1cc(C(F)(F)F)ccc12,1.041392685,test
COc1cc2ccc(C#N)cc2cc1[C@@H](c1cccc(OC)c1OC)[C@@](O)(CCN(C)C)c1cccc2c1CCC2,1.491361694,train
COc1cccc([C@@H](Oc2ccc3c(cnn3-c3ccc(F)cc3)c2)[C@H](C)NC(=O)C(C)(C)C)c1,2.113943352,test
O=C(N[C@H]1CN(S(=O)(=O)c2ccccc2)C[C@@H]1C(=O)N[C@H]1CCCNC1)c1ccc(-c2cc(C(F)(F)F)ccc2Cl)o1,0.740362689,test
Cn1ccc2c(-c3nc4c(-n5cc(N[C@@H]6CCOC[C@@H]6N)cn5)ccnc4[nH]3)cccc21,1.301029996,train
Cc1ccc(-n2c(C(=O)NC3CC3)cc3cccnc32)cc1Cl,2.236789099,train
O=C(c1nc2cccnc2n1-c1ccc(Cl)c(Cl)c1)N1CC(C(F)(F)F)C1,2.47070443,train
O=C(c1cc2cccnc2n1-c1cc(F)c(Cl)c(F)c1)N1CC(F)(F)C1,1.522444234,train
Cc1c2cc(C(=O)NC3CN(c4cc(Cl)ncc4Cl)C3)ccc2nn1C,1.316228646,train
Cn1nnc2ccc3c(NC4CN(c5cc(Cl)ncc5Cl)C4)ncnc3c21,1.322219295,train
C[C@H](NC(=O)C(C)(C)C)[C@H](Oc1ccc2c(cnn2-c2ccc(F)cc2)c1)c1ccccc1,1.792391689,test
COc1ccc2c(CN3CCC(F)(F)[C@H](CCc4cccc(F)c4)C3)c[nH]c2c1,2.477121255,train
OC1CN(c2ccc(Nc3nc(-c4ccc5cn[nH]c5c4)cn4ccnc34)cc2)C1,1.096910013,train
CN1CC2CCC1(C(NC(=O)c1cccc(C(F)(F)F)c1Cl)c1ccccc1)CC2,1.973127854,train
Cc1cccc(C)c1C(=O)NC(c1ccncc1)C12CCC(CC1)N2C(C)C,1.633468456,train
CCNC(=O)c1cc2c(-c3cc(S(C)(=O)=O)ccc3Oc3ccc(F)cc3F)cn(C)c(=O)c2[nH]1,1.77815125,test
CCc1cn2c(NS(C)(=O)=O)nnc2cc1OCC12CC3CC(CC(C3)C1)C2,1.204119983,train
C[C@H](NS(=O)(=O)C1CC1)[C@H](Oc1ccc2c(cnn2-c2ccc(F)cc2)c1)c1ccccc1,1.204119983,train
CSc1ccc([C@@H](Oc2ccc3c(cnn3-c3ccc(F)cc3)c2)[C@H](C)NS(=O)(=O)C2CC2)cc1,1.892094603,train
CCOc1cc([C@H](c2cc3cc(C#N)ccc3cc2OC)[C@@](O)(CCN(C)C)c2cccc3ccoc23)cc(OCC)n1,1.812913357,train
COc1cc([C@H](c2cc3cc(C#N)ccc3cc2OC)[C@@](O)(CCN(C)C)c2cccc3ccoc23)cc(OC(C)C)n1,0.69019608,train
COc1cc2ccc(Br)cc2cc1[C@@H](c1ccccc1)[C@@](O)(CCN(C)C)c1ccc2c(c1)N(C)CC2,0.662757832,train
COc1cc2ccc(C#N)cc2cc1[C@@H](c1cccc(C)c1)[C@@](O)(CCN(C)C)c1cccc2c1OCO2,1.176091259,test
Cc1noc(CNC(=O)c2ccc(C)c(S(=O)(=O)Nc3ccc(-c4ccno4)cc3)c2)n1,1.397940009,train
CC[C@@H]1[C@H](F)C(=O)N[C@@H]1COc1ncc(C#CCN2CCC3(CC2)CCN(c2ncc(C(=O)N[C@H](C(=O)N4C[C@H](O)C[C@H]4C(=O)NCc4ccc(-c5scnc5C)cc4)C(C)(C)C)cn2)CC3)c2cc(C(N)=O)c(OC)cc12,1.11058971,train
OC(CC1c2ccccc2-c2cncn21)C1CCCCC1,1.255995727,train
COc1cc2ccc(Br)cc2cc1[C@@H](c1cnc(OC)c(OC)c1)[C@@](O)(CCN(C)C)c1cccc2ccoc12,1.204119983,train
Cc1cnc(Nc2cc(N3CCN(C)CC3)cc(S(C)(=O)=O)c2)nc1Nc1cccc(CO)c1,1.774516966,train
Cc1ccc(C(=O)Nc2cn3ncnc3c(CN3CCN(C(=O)CC(C)C)[C@@H](C)C3)c2C)cn1,1.301029996,train
C[C@H]([C@H](O)C1CCCCC1)[C@H]1c2ccccc2-c2cncn21,1.204119983,train
C[C@]1(N)CCCN(c2ccncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)C1,1.959041392,train
Cn1cc(-c2ccc3c(c2)C(=O)Nc2cccc(n2)-c2nncn2CCCCO3)cn1,1.041392685,test
O=C(CCc1ccc(-n2nnc3cccnc32)cc1)N(c1ncccc1Cl)[C@@H]1CCCNC1,0.986771734,train
CCNC(=O)c1cc2c(-c3cc(C4(O)CCOCC4)ccc3Oc3c(C)cc(F)cc3C)cn(C)c(=O)c2[nH]1,3.93785226,train
Cc1cccc2nc(NC(=O)c3ccnc(C(F)(F)F)c3)n([C@@H]3CCCCN(C(=O)/C=C/CN(C)C)C3)c12,1.851258349,train
c1cncc(Nc2ncnc3ccc(-c4cccc(N5CCOCC5)c4)cc23)c1,1.946943271,train
Nc1cccnc1Nc1ncnc2ccc(-c3cccc(N4CCOCC4)c3)cc12,1.670245853,train
CC(=O)N1CCc2c(c(-c3cccc4cc(-c5cnn(C)c5C#N)ncc34)nn2C2CCOCC2)C1,1.041392685,train
COc1ccccc1C(NC(=O)c1cccc(C(F)(F)F)c1Cl)C12CCC(CC1)CN2C,1.908485019,train
COc1cc2ccc(C#N)cc2cc1[C@@H](c1cccc(F)c1)[C@@](O)(CCN(C)C)c1cccc2ccoc12,1.041392685,test
CCOc1cc([C@H](c2cc3cc(Br)ccc3cc2OC)[C@@](O)(CCN(C)C)c2cccc3ccoc23)cc(OCC)n1,0.477121255,train
COc1cc2ccc(Br)cc2cc1[C@@H](c1ccccc1)[C@@](O)(CCN(C)C)c1ccc2occc2c1,1.531478917,train
COc1cc2ccc(Br)cc2cc1[C@@H](c1cccc(C)c1)[C@@](O)(CCN(C)C)c1cccc2c1OCO2,0.84509804,test
Cc1cnc2c(c1)nnn2-c1ccc(C(=O)N(c2ncccc2Cl)[C@@H]2CCCNC2)nc1,0.968482949,test
Cn1cnc(S(=O)(=O)N2C[C@H](Nc3cccc(OC(F)(F)F)c3)[C@@H](C3OCCCO3)C2)c1,2,train
Cc1cc2c(Nc3cnccn3)ccnc2cc1-c1cnc(N2CCCN(C)CC2)nc1,2.414973348,train
O[C@@H]1c2ccncc2CC[C@H]1[C@H]1c2ccccc2-c2cncn21,1.041392685,train
CS(=O)(=O)c1ccc2c(c1)[C@@H](O)[C@H]([C@H]1c3ccccc3-c3cncn31)CC2,0.819543936,train
CS(=O)(=O)c1ccc2c(c1)CC[C@@H]([C@H]1c3ccccc3-c3cncn31)[C@@H]2O,0.838849091,train
CN([C@H]1CC[C@H](n2cc(C(N)=O)c(Nc3ccc(Cl)cc3)n2)[C@@H](C#N)C1)C1(C)COC1,1.505149978,train
N#C[C@H]1CCCC[C@@H]1n1cc(C(N)=O)c(Nc2ccccc2)n1,1.397940009,train
Cn1cc(-c2cc(S(C)(=O)=O)ccc2Oc2ccc(F)cc2F)c2cc(C(N)=O)[nH]c2c1=O,1.884625463,test
CC(C)CNC(=O)c1ccc2c(c1)N=C(c1cccc(Cl)c1)c1ccccc1S2,1.544068044,train
CC(C)CCNC(=O)c1ccc2c(c1)N=C(c1ccccn1)c1ccccc1S2,2.056904851,train
Cc1cc(Nc2nc(Nc3ccccc3S(=O)(=O)C(C)C)c3cn[nH]c3n2)c(OC(C)C)cc1C1CCN(C)CC1,1.505149978,train
COC(=O)N1CC[C@](CO)(Nc2cc(-c3cnc(N)nc3)nc(N3CCOCC3)n2)C1,1.113943352,train
Cc1cc(-c2cnc3cc(-c4ccc(N5CCN(C)CC5)cc4)ccn23)c2ncnn2c1,1.678518379,train
Cc1cc(-c2cnc3cc(-c4ccc(N5CCN(C)CC5)cc4)ccn23)c2cc(F)cc(F)c2n1,2.079181246,test
Cc1cc(-c2cnc3cc(-c4ccc(N5C[C@@H](C)O[C@@H](C)C5)nc4)ccn23)c2ccccc2n1,2.025305865,test
Cc1cc(-c2cnc3cc(-c4ccc(C5CNCCN5)cc4)ccn23)c2cc(F)cc(F)c2n1,1.669316881,train
Cc1cc(-c2cnc3cc(-c4ccc(C5COCCN5)cc4)ccn23)c2cc(F)ccc2n1,2.127104798,train
Cc1nc(C)c(N2CCCn3c2nc2c(Cl)ccc(C(OC(F)F)C(F)(F)F)c23)c(C)n1,0.954242509,train
CC(C)(C)c1ccc(N2C(=O)c3cc(F)ccc3[C@H](CC(=O)O)[C@H]2c2ccc3c(c2)OCCO3)cc1Cl,1.491361694,train
Cc1cccc(C)c1C(=O)N[C@H](c1ccccc1)C12CCC(CC1)CN2C,2.08278537,train
CN1CC2CCC1(C(NC(=O)c1cccc(C(F)(F)F)c1Cl)c1cccnc1)CC2,1.748188027,train
CCN1C2CCC1(C(NC(=O)c1c(C)cccc1C)c1ccccc1)CC2,2.161368002,train
Cc1cccc(C)c1C(=O)NC(c1ccccc1)C12CCC(CC1)N2,1.342422681,train
CCP(=O)(OC)c1ccc2nc(-c3ccc4ncccc4c3)oc2c1,0.978180517,train
CCP(=O)(OC)c1ccc2oc(-c3ccc(F)cc3F)nc2c1,0.201397124,test
c1cn2cc(-c3ccc4cn[nH]c4c3)nc(Nc3ccc(N4[C@H]5COC[C@@H]4COC5)cc3)c2n1,0.992686039,train
c1cn2cc(-c3cnc4nc[nH]c4n3)nc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)c2n1,0.452246575,train
Cn1cc(-c2ncc(C#N)c(N3CC4CCC(C3)N4c3cccc(F)c3)n2)cn1,1.792391689,test
Cc1cc(C)c(-c2c(C)nn(C)c2C)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,2.086359831,test
Cc1[nH]nc2[nH]c(=O)cc([C@H]3CC[C@H](CC(=O)N4CCC(C)(C)CC4)CC3)c12,1.84509804,train
CCOC(=O)c1c(-c2ccccc2)oc2ccc(O)c(CN3CCCCC3)c12,1.395606647,train
Cc1ccc(NS(=O)(=O)c2cccc(C(=O)NCc3nc(C)no3)c2)cc1,0.954242509,train
Nc1ncccc1Nc1ncnc2ccc(-c3cccc(N4CCOCC4)c3)cc12,1.711807229,train
c1cc(-c2ccc3ncnc(Nc4ncco4)c3c2)cc(N2CCOCC2)c1,1.706717782,train
CN1CC2CCC1([C@H](NC(=O)c1cccc(Cl)c1Cl)c1ccccc1)CC2,1.755874856,train
COc1ccc(C(NC(=O)c2cccc(C(F)(F)F)c2Cl)C23CCC(CC2)CN3C)cc1,1.86332286,train
COc1cc2ccc(Br)cc2cc1[C@@H](c1ccccc1)[C@@](O)(CCN(C)C)c1cccc2ccoc12,1.146128036,test
N[C@H]1CCCN(c2ncncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)C1,1.447158031,train
CNC(=O)[C@@H](C)Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4nccs4)c3)c12,1.204119983,test
CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)C4CC4)ccc3Oc3c(C)cccc3C)cn(C)c(=O)c2[nH]1,2.477121255,train
Cc1noc(CNC(=O)c2ccc(C)c(S(=O)(=O)Nc3ccc(Cl)cc3)c2)n1,1.544068044,train
Cc1cnc(Nc2cc(N3C[C@@H]4C[C@H]3CN4C)cc(S(C)(=O)=O)c2)nc1Nc1cccc(CO)c1,0.864511081,train
CC(=O)N1CCc2c(c(-c3cccc4cc(-c5cnn(C)c5C(F)F)ncc34)nn2C2CCOCC2)C1,1.204119983,train
CC(=O)N1CCc2c(c(-c3cccc4cc(-c5cn(C)nc5C(F)F)ncc34)nn2C2CCOCC2)C1,1.113943352,train
O=C(CN1C(=O)C(Cc2c[nH]c3ccccc23)c2nnc(-c3ccccc3)n2-c2ccccc21)N1CCC(Cc2ccccc2)C1,5.170261715,train
O=C1C(Cc2c[nH]c3ccccc23)c2nnc(-c3ccccc3)n2-c2ccccc2N1CC(=O)N1CCCCC1Cc1ccccn1,5.056904851,train
CC1(C)CCNC(=O)[C@H](N(Cc2ccc(C(=O)NC3CC3)cc2)S(=O)(=O)c2ccc(Cl)cc2)C1,1.556302501,train
O=C(CN1CC(NC(=O)c2ccc(Cl)s2)C(C2CC2)C1)Nc1ccc(-n2ccccc2=O)cc1F,2.426836454,train
COC[C@@H]1C[C@@H](NC(=O)c2ccc(Cl)s2)CN1CC(=O)Nc1ccc(-n2ccccc2=O)cc1F,1.537819095,train
CCP(=O)(OC)c1ccc2nc(/C=C/c3ccccc3)oc2c1,-0.26520017,train
c1cn2cc(-c3ccc4cn[nH]c4c3)nc(Nc3ccc(N4CC5CC(C4)O5)cc3)c2n1,0.726971584,train
c1cn2cc(-c3cnc4cn[nH]c4n3)nc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)c2n1,0.367914739,train
Clc1cccc(-c2cc3n(n2)CCCC3)c1,2.586587305,train
COc1cccc(CNC(=O)c2ccc(Oc3ccc(C#C[C@]4(O)CN5CCC4CC5)cc3)cc2)c1,1.037426498,train
Cc1cc(C)c2[nH]ccc2c1CN1CCCCC1c1ccc(C(=O)O)cc1,1.733197265,train
CC/C(=C\c1ccccc1)[C@@H]1C[C@H]1NC1CCN(CCO)CC1,1.612783857,train
CN(C)CCOc1cncc(-c2cccc(-c3cn4cccc(C(N)=O)c4n3)c2)c1,1.672097858,train
O=c1ccc(-c2cc(C(F)(F)F)c3nn([C@H]4CCNC[C@@H]4F)cc3c2)c2n1CCC2,1.681241237,train
CN(C(=O)c1cc(-c2ccccc2Cl)on1)[C@H]1CN(S(=O)(=O)c2ccccc2)C[C@@H]1C(=O)N[C@H]1CCCNC1,1.113943352,train
CN1CCC[C@H](NC(=O)[C@H]2CN(S(=O)(=O)c3ccccc3)C[C@@H]2NC(=O)c2cc(-c3ccccc3Cl)on2)C1,2.025305865,train
N[C@@H](CC(=O)NC1(c2nc3ccccc3s2)CCS(=O)(=O)CC1)Cc1cc(F)c(F)cc1F,1.600972896,train
CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,1.491361694,train
CC(C)(C)CNc1nc(C#N)nc(N2CCOCC2)c1N,1.255272505,train
O=C1C(Cc2c[nH]c3ccccc23)c2nnc(-c3ccccc3)n2-c2ccccc2N1CC(=O)N1CCCC1Cc1ccccn1,5.326335861,train
CN1CC2CCC1([C@@H](NC(=O)c1cccc(C(F)(F)F)c1Cl)c1ccccc1)CC2,2.012837225,test
CN1CC2CCC1([C@H](NC(=O)c1ccnc(C(F)(F)F)c1F)c1ccccc1)CC2,2.294466226,train
CN1CC2CCC1(C(NC(=O)c1cccc(C(F)(F)F)c1Cl)c1cccc(Br)c1)CC2,1.763427994,train
Cc1cccc(C)c1C(=O)NC(c1ccccc1)C12CCC(CC1)N2C,1.982271233,train
CN1CC[C@@H](NC(=O)Nc2ccc(C#N)cc2)C[C@@H]1c1nc2ccccc2[nH]1,0.799340549,train
Cc1cc(S(=O)(=O)NC(=O)Nc2ncc(Br)s2)ccc1-c1ccc(F)nc1,1.056904851,train
c1cn2cc(-c3ccc4cn[nH]c4c3)nc(Nc3ccc(N4C[C@H]5CC[C@@H](C4)O5)cc3)c2n1,0.977723605,train
c1cn2cc(-c3ccc4cn[nH]c4c3)nc(Nc3ccc(N4C[C@@H]5C[C@H]4CO5)cc3)c2n1,1.041392685,test
CCC(C)N(CC(=O)Nc1cc(F)cc(F)c1)C(=O)c1ccc(-c2ccccn2)cc1,0.633468456,train
CNC(=O)c1nc(C)n2ccc(Nc3nccc(-n4cc(N[C@@H]5CCOC[C@@H]5N)cn4)n3)cc12,1.301029996,train
COC(=O)c1sccc1Nc1nc(Nc2cc3c(cc2OC)CCN3C(=O)CN(C)C)ncc1C(F)(F)F,1.870988814,train
Cc1cc2ncnn2cc1Nc1ncc2c(n1)n(C1CCCCC1)c(=O)n2C,1.968482949,test
CC(=O)N1CCc2nc(N3CCC(Oc4ccc(F)cc4F)CC3)c(N[C@@H]3CCOC3)nc2C1,1.792391689,train
CNCc1cn(CC(=O)Nc2sc3c(c2C(N)=O)CCCC3)nc1C(F)(F)F,1.51851394,train
C[C@H](C(=O)Nc1ccc(Cl)cc1)[C@H]1CC[C@]2(CC1)COc1ncc(C(F)(F)F)cc12,0.477121255,train
N#Cc1cc(C(=O)NCCCN2CCCC2)cc(-c2ccccc2N2CCN(CCc3c[nH]c4ccccc34)CC2)c1,1.322219295,train
CCc1cc(C(O)(CCN(C)C)C(c2cc3cc(Br)ccc3nc2OC)c2cccc(OC)c2F)cc(CC)n1,0.903089987,test
O=C1Nc2cccc(n2)-c2nncn2CCCCOc2ccc(F)cc21,1.322219295,train
Cc1c(NC(=O)c2cccc(C#N)c2)cnc2c1c(C1CCN(C(=O)CC3CC3)CC1)cn2C,1,train
CSc1ccc([C@@H](Oc2ccc3c(cnn3-c3ccc(F)cc3)c2)[C@H](C)NC(=O)C(F)(F)F)cc1,2.041392685,test
C[C@H](NC(=O)C1CC1)[C@H](Oc1ccc2c(cnn2-c2ccc(F)cc2)c1)c1cccnc1,1.301029996,train
CS(=O)(=O)Nc1nnc2cc(COc3ccc(Cl)c(Cl)c3)c(C3CC3)cn12,0.86332286,train
CC(C)C[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CCCN)NC(=O)[C@H](CC(=O)NCc2ccccc2)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](CC(C)C)NC1=O,-0.055517328,train
COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc2ccc([C@H]3CC[C@H](c4ccc5nc([C@@H]6CCCN6C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]c5c4)N3c3ccc(N4CCCCC4)c(F)c3)cc2[nH]1)C(C)C,2.146128036,test
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,0.698970004,train
CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,1.556302501,train
Cc1cc(-c2cc(-c3cnnc4c3ncn4C(C)C)ccc2F)ccn1,2.008600172,test
CCn1cnc2c(-c3ccc(F)c(-c4ccc(S(C)(=O)=O)cc4)c3)cnnc21,1,train
CCc1cnn2c(-c3ccc(F)c(-c4ccc(S(=O)(=O)CC)cc4)c3)cnnc12,1.51851394,train
CCn1cnc2c(-c3ccc(F)c(-c4ccc5c(c4)CN(C)C5=O)c3)cnnc21,1.531478917,train
COc1cccc(-c2n[nH]c3ccc(NCc4ccccc4NS(C)(=O)=O)cc23)n1,2.920645001,train
O=C(CCc1ccccc1)c1ccccc1OCC(O)CNCCO,2.258158193,train
O=C(Nc1ccc2ccccc2n1)c1cc[nH]n1,0.84509804,train
O=C(O)c1ccc(NCc2c(-c3c(Cl)cccc3C(F)(F)F)noc2-c2cc[nH]c2)cc1,1.315970345,train
Cn1cc(-c2n[nH]c3ccc(NCc4cc(F)ccc4S(C)(=O)=O)cc23)cn1,2.105169428,test
CCn1nccc1Nc1ncnc2ccc(-c3cccc(N4CCOCC4)c3)cc12,1.784617293,train
Cc1nnc(Nc2ncnc3ccc(-c4cccc(N5CCOCC5)c4)cc23)nc1C,1.613841822,train
C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4nccs4)c3)c12)C(=O)N1CCOCC1,1.301029996,test
CNC(=O)[C@@H](C)Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,1.556302501,test
Cc1cc(Nc2nn(C3CC3)c3ccc(S(=O)(=O)N4CCOCC4)cc23)ccc1F,1.612783857,train
CCOc1cc(C(O)(CCN(C)C)C(c2cc3cc(Br)ccc3nc2OC)c2ccnc(OC)c2OC)cc(OC(C)C)n1,0.903089987,train
Cn1c(SCCCN2CC[C@]3(C[C@@H]3c3ccc(F)cc3)C2)nnc1-c1cccnc1,1.959041392,test
N#Cc1cccc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)c1,1.812913357,train
CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1ccc2[nH]ncc2c1)c1ccc(F)cc1Cl,1.176091259,train
C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OCCN3CC(CF)C3)cc2F)N1CC(C)(C)F,0.77815125,train
C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OC3CN(CCCF)C3)cc2F)N1CC(C)(C)F,0.84509804,test
N#Cc1ccc(NC(=O)c2cc3n(n2)CCCC3)nc1,1.919078092,train
c1ccc(-c2cc3n(n2)CCCC3)nc1,1.986771734,test
COCCOc1ccc2nc(C3(NC(=O)C[C@H](N)Cc4cc(Cl)ccc4F)CCS(=O)(=O)CC3)sc2c1,1.804820679,train
CO[C@H]1/C=C/CCN(C)C(=O)C[C@](O)(C(=O)NS(=O)(=O)N(C)C)c2ccc3c(c2)N(C[C@@H]2CC[C@H]21)C[C@@]1(CCCc2cc(Cl)ccc21)CO3,1.531478917,train
CNC(=O)Nc1cc(Oc2ccccc2)ccn1,1.556302501,train
Cc1nc2c(-c3nnc[nH]3)cc(-c3ccnc(C#N)c3)cc2n1-c1ccnc2c(F)ccc(F)c12,0.488884659,train
COc1ccc(CCC(=O)N(c2nccc3ccccc23)[C@@H]2CCCNC2)cc1,1.318043258,train
O=C(N[C@H]1CCCC[C@@H]1O)c1cn(Cc2ccc(-n3cccn3)cc2)c2cccnc12,1.770852012,train
CCCS(=O)(=O)N[C@@H](C)[C@H](Oc1ccc2c(cnn2-c2ccc(F)cc2)c1)c1ccccc1,1.880813592,test
Cn1cnc(S(=O)(=O)N2CC(NC(=O)c3cccc(C(F)(F)F)c3Cl)C(c3ccccc3)C2)c1,2.066959198,train
Cn1cnc(S(=O)(=O)N2CC(Nc3cccc(C(F)(F)F)c3)C(c3ccc(F)cc3)C2)c1,3.151268697,train
Cn1cnc(S(=O)(=O)N2CC(Nc3cncc(C(F)(F)F)c3)C(c3ccc(F)cc3)C2)c1,2.221857435,train
Cn1cnc(S(=O)(=O)N2C[C@H](Nc3cccc(OC(F)(F)F)c3)[C@@H](c3ccc(F)cc3)C2)c1,3.577874224,train
Cn1cnc(S(=O)(=O)N2C[C@H](N[C@@H]3CCc4ccccc43)[C@@H](c3ccc(F)cc3)C2)c1,3,train
Cn1cnc(S(=O)(=O)N2C[C@H](Oc3cc(C(F)(F)F)ncn3)[C@@H](c3ccc(F)cc3)C2)c1,1.698970004,train
Cn1cnc(S(=O)(=O)N2C[C@H](C(=O)Nc3cccc(OC(F)(F)F)c3)[C@@H](c3ccc(F)cc3)C2)c1,2.124927879,test
O=C(Nc1cccc(Cl)c1)N1CCc2[nH]nc(-c3cscn3)c2C1,1.51851394,test
Cc1noc(C)c1-c1cc(O)cc(C(O)c2ccccc2)c1,1.541579244,train
Cc1cc(C)c2c(n1)sc1c(NCc3ccc(S(C)(=O)=O)cc3)ncnc12,1.447158031,train
O=C(Nc1ccc(Cl)cc1F)C(=O)N1CCC=C(c2ccnc3ccc(F)cc23)CC1,1.991226076,train
COc1cccc(C(O)(CCN(C)C)C(c2cc3cc(Br)ccc3nc2OC)c2cccc3c2OCO3)n1,0.903089987,train
COc1nc2ccc(Br)cc2cc1C(c1cccc(C)c1)C(O)(CCN(C)C)c1cccnc1C,1.544068044,train
COc1nc2ccc(Br)cc2cc1C(c1cccc2c1OCO2)C(O)(CCN(C)C)c1cccnc1C,1.851258349,test
COc1nc2ccc(Br)cc2cc1C(c1cccc2c1OCO2)C(O)(CCN(C)C)c1cccnc1OC,1.556302501,test
CCc1cc(C(O)(CCN(C)C)C(c2cc3cc(C#N)ccc3nc2OC)c2cccc(OC)c2F)cc(CC)n1,1,test
COc1cccc(CCN2CCN(c3ccccc3-c3cc(C#N)cc(C(=O)NCCCN4CCCC4)c3)CC2)c1,1.86923172,train
COc1nc(N[C@@H](C)c2cc3cc(Cl)ccc3[nH]c2=O)ncc1C#N,3.84509804,train
Cc1cc(Cn2ncn(-c3ccc(C(F)(F)F)cc3)c2=O)cc(Cl)c1OC(C)(C)C(=O)O,0.597695186,test
CNC(=O)c1csc2c(C(F)(F)F)cc(N3CCC(OC(=O)N4CC(OC(F)(F)F)C4)CC3)nc12,1.612783857,train
O=C(OC(C(F)(F)F)C(F)(F)F)N1CCN(Cc2ccc(C(F)(F)F)cc2N2CCCC2)CC1,1.278753601,train
c1cn2cc(-c3ccc4cn[nH]c4c3)nc(Nc3ccc(N4CC5(COC5)C4)cc3)c2n1,1.041392685,test
c1cn2cc(-c3ccc4c(n3)NCCO4)nc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)c2n1,0.636788689,train
O=C(Cn1nnc2ccccc2c1=O)NCCc1ccc(Cl)cc1,1.591064607,test
O=C(Cn1nnc2ccccc2c1=O)NCCc1cccc(Cl)c1,1.681241237,test
Cc1cccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)c1,1.041392685,train
COc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)cc1,1.113943352,train
C[C@@H]1CCCN(c2nc(-c3cc(-c4ccon4)n(Cc4ccccc4F)n3)ncc2F)[C@@H]1C(=O)O,1.799340549,test
Cc1cc(/C=C/C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2F)nc2sccc12,2.905138527,train
COc1ccc(NC(=O)CC2SCCNC2=O)cc1,0.903089987,train
Cc1cccc(CN(CC2(c3ccccc3F)CCCC2)c2ccc(OCCn3cc(COCCOCCOc4cc(-c5scnc5C)ccc4CNC(=O)[C@@H]4C[C@@H](O)CN4C(=O)[C@@H](NC(=O)C4(F)CC4)C(C)(C)C)nn3)cc2)c1Cl,1.672097858,train
CNC(=O)c1nn(C)c2ccc(Nc3nccc(-n4cc(CN5CC(O)C5)c(C)n4)n3)cc12,1.892094603,train
Cc1ccc2nc(N3CCCc4cc(F)ccc4C3)cc(NCCN)c2c1,0.903089987,test
NCCNc1ncc(-c2ccc3c(Nc4cnccn4)ccnc3c2)cn1,1.934498451,train
CN1CCC2(CCN(c3ncc(-c4ccc5c(Nc6cnccn6)ccnc5c4)cn3)C2)C1,1.886490725,train
CN1CCN(c2ncc(Nc3ccc4c(Nc5cnccn5)ccnc4c3)cn2)CC1,1.662757832,train
CC(C)(C)OC(=O)N1CCCC(c2cn3cccnc3n2)C1,1.634761142,test
CN(CC(O)c1cc2ncccc2n1S(=O)(=O)c1ccccc1)C(=O)c1ccccc1,2.27688995,train
COc1cc(OC)c2cc(C(=O)N3CCCC(c4cc5ncccc5[nH]4)C3)[nH]c2c1,2.923415008,test
CCn1cnc2c(-c3ccc(F)cc3)cnnc21,2.021189299,train
CCc1cnn2c(-c3ccc(F)c(-c4ccc(S(=O)(=O)CC)cc4)c3)ccnc12,1.477121255,test
CCn1cnc2c(-c3ccc(F)c(-c4ccc(S(=O)(=O)CC)cc4Cl)c3)cnnc21,0.954242509,train
CCn1cnc2c(-c3ccc(F)c(-c4ccc(S(=O)(=O)C(C)C)cc4OC)c3)cnnc21,1.924279286,train
CCn1cnc2c(-c3ccc(F)c(-c4ccc5c(c4)C(=O)N(C)C5)c3)cnnc21,1.886490725,train
CCn1cnc2c(-c3ccc(F)c(-c4cc5c(cc4OC)C(=O)N(C)C5)c3)cnnc21,1.146128036,train
C=CCn1c(=O)c2cnc(Nc3cccc(N4CCN(C)CC4)c3)nc2n1-c1ccc2c(n1)[C@@](O)(CC)CC2,2.130333768,train
